datetime,open,close,high,low
14/04/2020 11:00,0.6399,0.6423,0.6432,0.6396
14/04/2020 15:00,0.6423,0.6395,0.6429,0.6387
14/04/2020 19:00,0.6395,0.6406,0.6413,0.6375
14/04/2020 23:00,0.6406,0.6417,0.6428,0.6395
15/04/2020 3:00,0.6417,0.6442,0.6445,0.6415
15/04/2020 7:00,0.6442,0.6432,0.6444,0.6424
15/04/2020 11:00,0.6432,0.6405,0.6433,0.6403
15/04/2020 15:00,0.6405,0.6332,0.6408,0.6324
15/04/2020 19:00,0.6332,0.6291,0.6345,0.6284
15/04/2020 23:00,0.6291,0.6341,0.6344,0.6285
16/04/2020 3:00,0.6341,0.6319,0.6349,0.6313
16/04/2020 7:00,0.6319,0.6291,0.6323,0.6285
16/04/2020 11:00,0.6291,0.6281,0.631,0.6264
16/04/2020 15:00,0.6281,0.6307,0.631,0.6272
16/04/2020 19:00,0.6307,0.6318,0.6334,0.6284
16/04/2020 23:00,0.6318,0.6285,0.6328,0.6271
17/04/2020 3:00,0.6285,0.6327,0.6327,0.6283
17/04/2020 7:00,0.6327,0.6359,0.6384,0.6319
17/04/2020 11:00,0.6359,0.6365,0.6384,0.6354
17/04/2020 15:00,0.6365,0.6327,0.6369,0.6315
17/04/2020 19:00,0.6327,0.6369,0.6374,0.6319
17/04/2020 23:00,0.6369,0.6352,0.6378,0.6338
18/04/2020 3:00,0.6352,0.6366,0.6372,0.6346
20/04/2020 3:00,0.6366,0.6365,0.6369,0.6341
20/04/2020 7:00,0.6366,0.6345,0.6368,0.6337
20/04/2020 11:00,0.6345,0.6358,0.6362,0.6336
20/04/2020 15:00,0.6358,0.638,0.6381,0.6339
20/04/2020 19:00,0.638,0.6365,0.6393,0.6348
20/04/2020 23:00,0.6365,0.6372,0.6397,0.6355
21/04/2020 3:00,0.6372,0.6336,0.6374,0.6333
21/04/2020 7:00,0.6336,0.6327,0.6347,0.6315
21/04/2020 11:00,0.6327,0.6301,0.6328,0.6284
21/04/2020 15:00,0.6301,0.63,0.6327,0.6288
21/04/2020 19:00,0.63,0.6263,0.6307,0.626
21/04/2020 23:00,0.6263,0.6284,0.631,0.6254
22/04/2020 3:00,0.6284,0.628,0.6305,0.6277
22/04/2020 7:00,0.628,0.6291,0.63,0.6277
22/04/2020 11:00,0.6291,0.6296,0.6351,0.6285
22/04/2020 15:00,0.6296,0.634,0.6346,0.6296
22/04/2020 19:00,0.634,0.6326,0.6351,0.6314
22/04/2020 23:00,0.6326,0.6313,0.6327,0.6303
23/04/2020 3:00,0.6313,0.6323,0.6329,0.6311
23/04/2020 7:00,0.6323,0.63,0.6324,0.6283
23/04/2020 11:00,0.63,0.6314,0.6317,0.6297
23/04/2020 15:00,0.6314,0.6337,0.6369,0.6313
23/04/2020 19:00,0.6337,0.6375,0.6383,0.6337
23/04/2020 23:00,0.6375,0.6381,0.6406,0.6367
24/04/2020 3:00,0.6381,0.637,0.6387,0.6366
24/04/2020 7:00,0.637,0.6361,0.6382,0.6352
24/04/2020 11:00,0.6361,0.6355,0.6369,0.6351
24/04/2020 15:00,0.6355,0.6358,0.6366,0.6337
24/04/2020 19:00,0.6358,0.6376,0.6384,0.6357
24/04/2020 23:00,0.6376,0.6374,0.6384,0.6361
25/04/2020 3:00,0.6374,0.6371,0.6398,0.6369
27/04/2020 3:00,0.6382,0.6384,0.6392,0.638
27/04/2020 7:00,0.6384,0.6411,0.6415,0.6381
27/04/2020 11:00,0.6411,0.645,0.6454,0.641
27/04/2020 15:00,0.645,0.6456,0.6469,0.6444
27/04/2020 19:00,0.6456,0.6459,0.6466,0.6447
27/04/2020 23:00,0.6459,0.6453,0.6472,0.6449
28/04/2020 3:00,0.6453,0.6465,0.6468,0.6452
28/04/2020 7:00,0.6465,0.646,0.647,0.6444
28/04/2020 11:00,0.646,0.6443,0.6463,0.6434
28/04/2020 15:00,0.6443,0.6482,0.649,0.6442
28/04/2020 19:00,0.6482,0.6499,0.6514,0.648
28/04/2020 23:00,0.6499,0.6497,0.6503,0.6482
29/04/2020 3:00,0.6497,0.6491,0.6511,0.6491
29/04/2020 7:00,0.6491,0.6519,0.652,0.6487
29/04/2020 11:00,0.6519,0.6531,0.6537,0.6514
29/04/2020 15:00,0.6531,0.6527,0.6547,0.6525
29/04/2020 19:00,0.6527,0.6525,0.653,0.6506
29/04/2020 23:00,0.6525,0.6535,0.654,0.6521
30/04/2020 3:00,0.6535,0.6557,0.6558,0.6525
30/04/2020 7:00,0.6557,0.6537,0.6559,0.653
30/04/2020 11:00,0.6537,0.6564,0.6565,0.6531
30/04/2020 15:00,0.6564,0.6544,0.657,0.6536
30/04/2020 19:00,0.6544,0.6521,0.6559,0.6513
30/04/2020 23:00,0.6521,0.6524,0.6564,0.649
1/05/2020 3:00,0.6524,0.6512,0.653,0.6508
1/05/2020 7:00,0.6512,0.6482,0.6512,0.6473
1/05/2020 11:00,0.6482,0.6465,0.6484,0.6456
1/05/2020 15:00,0.6465,0.6455,0.6472,0.6438
1/05/2020 19:00,0.6455,0.6442,0.6457,0.643
1/05/2020 23:00,0.6442,0.6423,0.6454,0.6414
2/05/2020 3:00,0.6423,0.6418,0.6424,0.641
4/05/2020 3:00,0.6421,0.6413,0.6422,0.6412
4/05/2020 7:00,0.6412,0.6378,0.6414,0.6373
4/05/2020 11:00,0.6378,0.6389,0.6405,0.6378
4/05/2020 15:00,0.6389,0.6414,0.6423,0.6377
4/05/2020 19:00,0.6414,0.6406,0.6433,0.6399
4/05/2020 23:00,0.6406,0.6413,0.642,0.6392
5/05/2020 3:00,0.6413,0.6428,0.6435,0.641
5/05/2020 7:00,0.6428,0.6445,0.6447,0.6418
5/05/2020 11:00,0.6445,0.6447,0.6454,0.6436
5/05/2020 15:00,0.6447,0.6422,0.6462,0.6417
5/05/2020 19:00,0.6422,0.6446,0.6453,0.642
5/05/2020 23:00,0.6446,0.645,0.6476,0.6443
6/05/2020 3:00,0.645,0.6431,0.6459,0.6429
6/05/2020 7:00,0.6431,0.6422,0.6444,0.6419
6/05/2020 11:00,0.6422,0.6436,0.6439,0.6419
6/05/2020 15:00,0.6436,0.6425,0.6451,0.642
6/05/2020 19:00,0.6425,0.6446,0.6448,0.6416
6/05/2020 23:00,0.6446,0.6418,0.6453,0.6407
7/05/2020 3:00,0.6418,0.64,0.6424,0.6394
7/05/2020 7:00,0.6399,0.6399,0.6409,0.6379
7/05/2020 11:00,0.6399,0.6417,0.6424,0.6396
7/05/2020 15:00,0.6417,0.6456,0.6474,0.6412
7/05/2020 19:00,0.6456,0.6454,0.6469,0.6451
7/05/2020 23:00,0.6454,0.6492,0.6506,0.6442
8/05/2020 3:00,0.6492,0.6495,0.6502,0.6482
8/05/2020 7:00,0.6495,0.6527,0.6532,0.6493
8/05/2020 11:00,0.6527,0.6532,0.6548,0.6522
8/05/2020 15:00,0.6532,0.6518,0.6538,0.6508
8/05/2020 19:00,0.6518,0.6515,0.6538,0.6507
8/05/2020 23:00,0.6515,0.6536,0.6545,0.6505
9/05/2020 3:00,0.6536,0.6532,0.6537,0.6522
11/05/2020 3:00,0.6527,0.6534,0.6539,0.6518
11/05/2020 7:00,0.6534,0.6535,0.654,0.6515
11/05/2020 11:00,0.6535,0.6553,0.6561,0.6532
11/05/2020 15:00,0.6553,0.6513,0.6555,0.6501
11/05/2020 19:00,0.6513,0.6473,0.6514,0.6464
11/05/2020 23:00,0.6473,0.6489,0.6493,0.6457
12/05/2020 3:00,0.6489,0.6489,0.6498,0.6477
12/05/2020 7:00,0.6489,0.6439,0.6493,0.6432
12/05/2020 11:00,0.6439,0.6466,0.6469,0.6433
12/05/2020 15:00,0.6466,0.6487,0.6495,0.6461
12/05/2020 19:00,0.6487,0.6524,0.6524,0.6483
